,Unnamed,UNIT,DATEn,TIMEn,Hour,DESCn,ENTRIESn_hourly,EXITSn_hourly,maxpressurei,maxdewpti,mindewpti,minpressurei,meandewpti,meanpressurei,fog,rain,meanwindspdi,mintempi,meantempi,maxtempi,precipi,thunder
7214,7214,R463,2011-05-02,09:00:00,9,REGULAR,1450.0,3258.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7215,7215,R463,2011-05-02,13:00:00,13,REGULAR,3519.0,6301.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7216,7216,R463,2011-05-02,17:00:00,17,REGULAR,6455.0,5161.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7217,7217,R463,2011-05-02,21:00:00,21,REGULAR,7597.0,3384.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7218,7218,R464,2011-05-02,00:00:00,0,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7219,7219,R464,2011-05-02,04:00:00,4,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7220,7220,R464,2011-05-02,08:00:00,8,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7221,7221,R464,2011-05-02,12:00:00,12,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7222,7222,R464,2011-05-02,16:00:00,16,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7223,7223,R464,2011-05-02,20:00:00,20,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7224,7224,R468,2011-05-02,01:00:00,1,REGULAR,290.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7225,7225,R468,2011-05-02,05:00:00,5,REGULAR,20.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7226,7226,R468,2011-05-02,09:00:00,9,REGULAR,122.0,36.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7227,7227,R468,2011-05-02,13:00:00,13,REGULAR,323.0,15.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7228,7228,R468,2011-05-02,17:00:00,17,REGULAR,730.0,20.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7229,7229,R468,2011-05-02,21:00:00,21,REGULAR,1423.0,25.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7230,7230,R469,2011-05-02,01:00:00,1,REGULAR,205.0,12.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7231,7231,R469,2011-05-02,05:00:00,5,REGULAR,5.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7232,7232,R469,2011-05-02,09:00:00,9,REGULAR,888.0,10.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7233,7233,R469,2011-05-02,13:00:00,13,REGULAR,843.0,8.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7234,7234,R469,2011-05-02,17:00:00,17,REGULAR,494.0,13.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7235,7235,R469,2011-05-02,21:00:00,21,REGULAR,442.0,13.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7236,7236,R535,2011-05-02,01:00:00,1,REGULAR,260.0,184.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7237,7237,R535,2011-05-02,05:00:00,5,REGULAR,129.0,30.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7238,7238,R535,2011-05-02,09:00:00,9,REGULAR,378.0,207.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7239,7239,R535,2011-05-02,13:00:00,13,REGULAR,296.0,108.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7240,7240,R535,2011-05-02,17:00:00,17,REGULAR,938.0,365.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7241,7241,R535,2011-05-02,21:00:00,21,REGULAR,865.0,342.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7242,7242,R536,2011-05-02,01:00:00,1,REGULAR,325.0,967.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7243,7243,R536,2011-05-02,05:00:00,5,REGULAR,141.0,85.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7244,7244,R536,2011-05-02,09:00:00,9,REGULAR,948.0,1049.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7245,7245,R536,2011-05-02,13:00:00,13,REGULAR,928.0,946.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7246,7246,R536,2011-05-02,15:34:25,15,REGULAR,152.0,117.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7247,7247,R536,2011-05-02,17:00:00,17,REGULAR,1487.0,1461.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7248,7248,R536,2011-05-02,19:48:37,19,REGULAR,134.0,86.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7249,7249,R536,2011-05-02,21:00:00,21,REGULAR,1147.0,1309.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7250,7250,R540,2011-05-02,00:17:10,0,REGULAR,102.0,6.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7251,7251,R540,2011-05-02,00:24:33,0,REGULAR,102.0,143.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7252,7252,R540,2011-05-02,00:32:54,0,REGULAR,84.0,8.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7253,7253,R540,2011-05-02,00:44:51,0,REGULAR,199.0,159.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7254,7254,R540,2011-05-02,01:00:31,1,REGULAR,148.0,25.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7255,7255,R540,2011-05-02,01:06:26,1,REGULAR,1.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7256,7256,R540,2011-05-02,01:24:40,1,REGULAR,54.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7257,7257,R540,2011-05-02,01:34:10,1,REGULAR,4.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7258,7258,R540,2011-05-02,01:57:46,1,REGULAR,3.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7259,7259,R540,2011-05-02,02:00:27,2,REGULAR,6.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7260,7260,R540,2011-05-02,02:01:27,2,REGULAR,0.0,18.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7261,7261,R540,2011-05-02,02:06:27,2,REGULAR,2.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7262,7262,R540,2011-05-02,02:11:04,2,REGULAR,2.0,37.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7263,7263,R540,2011-05-02,02:13:09,2,REGULAR,43.0,46.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7264,7264,R540,2011-05-02,02:19:04,2,REGULAR,21.0,75.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7265,7265,R540,2011-05-02,02:25:16,2,REGULAR,129.0,27.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7266,7266,R540,2011-05-02,02:37:29,2,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7267,7267,R540,2011-05-02,02:37:52,2,REGULAR,25.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7268,7268,R540,2011-05-02,02:42:08,2,REGULAR,8.0,24.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7269,7269,R540,2011-05-02,02:48:34,2,REGULAR,15.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7270,7270,R540,2011-05-02,02:59:15,2,REGULAR,153.0,57.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7271,7271,R540,2011-05-02,03:13:47,3,REGULAR,13.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7272,7272,R540,2011-05-02,03:20:37,3,REGULAR,0.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7273,7273,R540,2011-05-02,03:26:08,3,REGULAR,101.0,46.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7274,7274,R540,2011-05-02,03:31:27,3,REGULAR,0.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7275,7275,R540,2011-05-02,03:36:12,3,REGULAR,4.0,25.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7276,7276,R540,2011-05-02,04:08:24,4,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7277,7277,R540,2011-05-02,04:08:49,4,REGULAR,27.0,7.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7278,7278,R540,2011-05-02,04:29:10,4,REGULAR,26.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7279,7279,R540,2011-05-02,04:36:33,4,REGULAR,19.0,58.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7280,7280,R540,2011-05-02,04:44:54,4,REGULAR,18.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7281,7281,R540,2011-05-02,04:56:51,4,REGULAR,32.0,73.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7282,7282,R540,2011-05-02,05:12:31,5,REGULAR,50.0,6.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7283,7283,R540,2011-05-02,05:18:26,5,REGULAR,3.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7284,7284,R540,2011-05-02,05:36:40,5,REGULAR,8.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7285,7285,R540,2011-05-02,05:46:10,5,REGULAR,2.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7286,7286,R540,2011-05-02,06:09:46,6,REGULAR,2.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7287,7287,R540,2011-05-02,06:12:27,6,REGULAR,8.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7288,7288,R540,2011-05-02,06:13:27,6,REGULAR,0.0,61.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7289,7289,R540,2011-05-02,06:18:27,6,REGULAR,1.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7290,7290,R540,2011-05-02,06:23:04,6,REGULAR,5.0,71.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7291,7291,R540,2011-05-02,06:25:09,6,REGULAR,14.0,108.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7292,7292,R540,2011-05-02,06:31:04,6,REGULAR,31.0,147.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7293,7293,R540,2011-05-02,06:37:16,6,REGULAR,86.0,81.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7294,7294,R540,2011-05-02,06:49:29,6,REGULAR,1.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7295,7295,R540,2011-05-02,06:49:52,6,REGULAR,58.0,29.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7296,7296,R540,2011-05-02,06:54:08,6,REGULAR,12.0,155.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7297,7297,R540,2011-05-02,07:00:34,7,REGULAR,53.0,33.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7298,7298,R540,2011-05-02,07:11:15,7,REGULAR,130.0,343.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7299,7299,R540,2011-05-02,07:25:47,7,REGULAR,55.0,79.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7300,7300,R540,2011-05-02,07:32:37,7,REGULAR,44.0,78.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7301,7301,R540,2011-05-02,07:38:08,7,REGULAR,167.0,517.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7302,7302,R540,2011-05-02,07:43:27,7,REGULAR,11.0,6.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7303,7303,R540,2011-05-02,07:48:12,7,REGULAR,39.0,532.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7304,7304,R540,2011-05-02,08:20:24,8,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7305,7305,R540,2011-05-02,08:20:49,8,REGULAR,291.0,431.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7306,7306,R540,2011-05-02,08:41:10,8,REGULAR,482.0,365.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7307,7307,R540,2011-05-02,08:48:33,8,REGULAR,85.0,1707.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7308,7308,R540,2011-05-02,08:56:54,8,REGULAR,496.0,450.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7309,7309,R540,2011-05-02,09:08:51,9,REGULAR,168.0,2225.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7310,7310,R540,2011-05-02,09:30:26,9,REGULAR,23.0,7.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7311,7311,R540,2011-05-02,09:48:40,9,REGULAR,39.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7312,7312,R540,2011-05-02,09:58:10,9,REGULAR,194.0,130.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7313,7313,R540,2011-05-02,10:21:46,10,REGULAR,332.0,173.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7314,7314,R540,2011-05-02,10:24:27,10,REGULAR,386.0,270.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7315,7315,R540,2011-05-02,10:30:27,10,REGULAR,145.0,72.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7316,7316,R540,2011-05-02,10:35:04,10,REGULAR,74.0,1917.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7317,7317,R540,2011-05-02,10:37:09,10,REGULAR,102.0,2140.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7318,7318,R540,2011-05-02,10:43:04,10,REGULAR,85.0,2401.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7319,7319,R540,2011-05-02,10:49:16,10,REGULAR,406.0,1736.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7320,7320,R540,2011-05-02,11:01:29,11,REGULAR,4.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7321,7321,R540,2011-05-02,11:01:52,11,REGULAR,764.0,647.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7322,7322,R540,2011-05-02,11:06:08,11,REGULAR,42.0,1717.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7323,7323,R540,2011-05-02,11:12:34,11,REGULAR,639.0,634.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7324,7324,R540,2011-05-02,11:23:15,11,REGULAR,236.0,2022.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7325,7325,R540,2011-05-02,11:37:47,11,REGULAR,525.0,526.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7326,7326,R540,2011-05-02,11:44:37,11,REGULAR,462.0,422.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7327,7327,R540,2011-05-02,11:50:08,11,REGULAR,143.0,1783.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7328,7328,R540,2011-05-02,11:55:27,11,REGULAR,63.0,33.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7329,7329,R540,2011-05-02,12:00:12,12,REGULAR,71.0,1910.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7330,7330,R540,2011-05-02,12:22:34,12,REGULAR,0.0,13.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7331,7331,R540,2011-05-02,12:32:49,12,REGULAR,593.0,924.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7332,7332,R540,2011-05-02,12:53:10,12,REGULAR,595.0,344.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7333,7333,R540,2011-05-02,13:00:33,13,REGULAR,46.0,832.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7334,7334,R540,2011-05-02,13:08:54,13,REGULAR,474.0,278.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7335,7335,R540,2011-05-02,13:10:11,13,REGULAR,522.0,592.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7336,7336,R540,2011-05-02,13:20:51,13,REGULAR,47.0,519.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7337,7337,R540,2011-05-02,13:42:26,13,REGULAR,5.0,7.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7338,7338,R540,2011-05-02,14:00:40,14,REGULAR,105.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7339,7339,R540,2011-05-02,14:10:10,14,REGULAR,40.0,20.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7340,7340,R540,2011-05-02,14:33:46,14,REGULAR,58.0,53.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7341,7341,R540,2011-05-02,14:36:27,14,REGULAR,68.0,74.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7342,7342,R540,2011-05-02,14:42:27,14,REGULAR,31.0,16.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7343,7343,R540,2011-05-02,14:47:04,14,REGULAR,51.0,704.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7344,7344,R540,2011-05-02,14:49:09,14,REGULAR,21.0,13.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7345,7345,R540,2011-05-02,14:55:04,14,REGULAR,113.0,542.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7346,7346,R540,2011-05-02,15:01:16,15,REGULAR,285.0,394.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7347,7347,R540,2011-05-02,15:13:29,15,REGULAR,3.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7348,7348,R540,2011-05-02,15:13:52,15,REGULAR,265.0,76.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7349,7349,R540,2011-05-02,15:18:08,15,REGULAR,40.0,637.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7350,7350,R540,2011-05-02,15:24:34,15,REGULAR,196.0,108.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7351,7351,R540,2011-05-02,15:35:15,15,REGULAR,153.0,43.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7352,7352,R540,2011-05-02,15:49:47,15,REGULAR,143.0,101.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7353,7353,R540,2011-05-02,15:56:37,15,REGULAR,145.0,99.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7354,7354,R540,2011-05-02,16:07:27,16,REGULAR,23.0,9.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7355,7355,R540,2011-05-02,16:12:12,16,REGULAR,194.0,580.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7356,7356,R540,2011-05-02,16:16:08,16,REGULAR,397.0,110.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7357,7357,R540,2011-05-02,16:34:34,16,REGULAR,29.0,221.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7358,7358,R540,2011-05-02,16:37:25,16,REGULAR,551.0,158.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7359,7359,R540,2011-05-02,17:05:10,17,REGULAR,601.0,99.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
7360,7360,R540,2011-05-02,17:09:03,17,REGULAR,1125.0,1862.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
